Player,Player_ID,Player_Link,team_name_abbr,conf_abbr,games,rec,rec_yds,rec_yds_per_rec,rec_td,rec_yds_per_g,rush_att,rush_yds,rush_yds_per_att,rush_td,rush_yds_per_g,scrim_att,yds_from_scrimmage,scrim_yds_per_att,scrim_td,awards,Year
Kyle Sweet,kyle-sweet-1,/cfb/players/kyle-sweet-1.html,Washington State,Pac-12,13,33,342,10.4,0,26.3,0,0,,0,0.0,33,342,10.4,0,,2018
Dalton Keene,dalton-keene-1,/cfb/players/dalton-keene-1.html,Virginia Tech,ACC,12,28,341,12.2,3,28.4,0,0,,0,0.0,28,341,12.2,3,,2018
T.J. Simmons,tj-simmons-4,/cfb/players/tj-simmons-4.html,West Virginia,Big 12,12,28,341,12.2,1,28.4,0,0,,0,0.0,28,341,12.2,1,,2018
Tyree Mayfield,tyree-mayfield-1,/cfb/players/tyree-mayfield-1.html,Wyoming,MWC,12,21,341,16.2,2,28.4,0,0,,0,0.0,21,341,16.2,2,,2018
Talon Shumway,talon-shumway-1,/cfb/players/talon-shumway-1.html,BYU,Ind,13,22,337,15.3,3,25.9,0,0,,0,0.0,22,337,15.3,3,,2018
Kendrick Rogers,kendrick-rogers-1,/cfb/players/kendrick-rogers-1.html,Texas A&M,SEC,12,27,336,12.4,5,28.0,0,0,,0,0.0,27,336,12.4,5,,2018
Tony Brown,tony-brown-9,/cfb/players/tony-brown-9.html,Colorado,Pac-12,12,32,333,10.4,1,27.8,0,0,,0,0.0,32,333,10.4,1,,2018
Brad Anderson,brad-anderson-3,/cfb/players/brad-anderson-3.html,Middle Tennessee State,CUSA,6,27,332,12.3,0,55.3,23,122,5.3,1,20.3,50,454,9.1,1,,2018
Austin Mack,austin-mack-1,/cfb/players/austin-mack-1.html,Ohio State,Big Ten,8,26,331,12.7,1,41.4,0,0,,0,0.0,26,331,12.7,1,,2018
RB Marlow III,rb-marlow-iii-1,/cfb/players/rb-marlow-iii-1.html,Bowling Green,MAC,10,28,331,11.8,2,33.1,2,6,3.0,0,0.6,30,337,11.2,2,,2018
Sam Mays,sam-mays-1,/cfb/players/sam-mays-1.html,Illinois,Big Ten,12,29,331,11.4,0,27.6,0,0,,0,0.0,29,331,11.4,0,,2018
Keishawn Watson,keishawn-watson-1,/cfb/players/keishawn-watson-1.html,Western Michigan,MAC,12,25,330,13.2,2,27.5,0,0,,0,0.0,25,330,13.2,2,,2018
Stephan Robinson,stephan-robinson-2,/cfb/players/stephan-robinson-2.html,Kansas,Big 12,12,28,330,11.8,1,27.5,0,0,,0,0.0,28,330,11.8,1,,2018
Blake Proehl,blake-proehl-1,/cfb/players/blake-proehl-1.html,East Carolina,American,10,29,329,11.3,1,32.9,1,16,16.0,0,1.6,30,345,11.5,1,,2018
DeAndre Thompkins,deandre-thompkins-1,/cfb/players/deandre-thompkins-1.html,Penn State,Big Ten,13,25,329,13.2,2,25.3,0,0,,0,0.0,25,329,13.2,2,,2018
Seth Dawkins,seth-dawkins-1,/cfb/players/seth-dawkins-1.html,Louisville,ACC,11,25,329,13.2,1,29.9,0,0,,0,0.0,25,329,13.2,1,,2018
Taivon Jacobs,taivon-jacobs-1,/cfb/players/taivon-jacobs-1.html,Maryland,Big Ten,12,25,328,13.1,2,27.3,12,38,3.2,0,3.2,37,366,9.9,2,,2018
Alfred Smith,alfred-smith-1,/cfb/players/alfred-smith-1.html,Louisiana Tech,CUSA,13,30,327,10.9,2,25.2,1,16,16.0,0,1.2,31,343,11.1,2,,2018
Armani Levias,armani-levias-1,/cfb/players/armani-levias-1.html,Marshall,CUSA,13,25,327,13.1,3,25.2,0,0,,0,0.0,25,327,13.1,3,,2018
Bailey Gaither,bailey-gaither-1,/cfb/players/bailey-gaither-1.html,San Jose State,MWC,4,16,327,20.4,3,81.8,3,28,9.3,0,7.0,19,355,18.7,3,,2018
Carson Meier,carson-meier-1,/cfb/players/carson-meier-1.html,Oklahoma,Big 12,14,19,327,17.2,4,23.4,0,0,,0,0.0,19,327,17.2,4,,2018
Thomas Hennigan,thomas-hennigan-1,/cfb/players/thomas-hennigan-1.html,Appalachian State,Sun Belt,13,29,327,11.3,1,25.2,0,0,,0,0.0,29,327,11.3,1,,2018
Jeremiah Haydel,jeremiah-haydel-1,/cfb/players/jeremiah-haydel-1.html,Texas State,Sun Belt,12,16,326,20.4,4,27.2,2,-2,-1.0,0,-0.2,18,324,18.0,4,,2018
J-Shun Harris II,j-shun-harris-ii-1,/cfb/players/j-shun-harris-ii-1.html,Indiana,Big Ten,12,37,325,8.8,2,27.1,2,1,0.5,0,0.1,39,326,8.4,2,,2018
Jarrod Jackson,jarrod-jackson-2,/cfb/players/jarrod-jackson-2.html,Louisiana,Sun Belt,14,19,325,17.1,4,23.2,0,0,,0,0.0,19,325,17.1,4,,2018
Juwann Winfree,juwann-winfree-1,/cfb/players/juwann-winfree-1.html,Colorado,Pac-12,8,28,324,11.6,2,40.5,0,0,,0,0.0,28,324,11.6,2,,2018
David Lucero,david-lucero-1,/cfb/players/david-lucero-1.html,UTEP,CUSA,12,20,322,16.1,2,26.8,0,0,,0,0.0,20,322,16.1,2,,2018
Khari Blasingame,khari-blasingame-1,/cfb/players/khari-blasingame-1.html,Vanderbilt,SEC,13,25,320,12.8,1,24.6,96,401,4.2,5,30.8,121,721,6.0,6,,2018
Luke Mayock,luke-mayock-1,/cfb/players/luke-mayock-1.html,Miami (OH),MAC,12,22,319,14.5,3,26.6,0,0,,0,0.0,22,319,14.5,3,,2018
C.J. Conrad,cj-conrad-1,/cfb/players/cj-conrad-1.html,Kentucky,SEC,13,30,318,10.6,3,24.5,0,0,,0,0.0,30,318,10.6,3,,2018
Seth Collins,seth-collins-1,/cfb/players/seth-collins-1.html,Texas Tech,Big 12,12,32,317,9.9,2,26.4,2,6,3.0,0,0.5,34,323,9.5,2,,2018
Anselem Umeh,anselem-umeh-1,/cfb/players/anselem-umeh-1.html,New Mexico,MWC,11,16,316,19.8,2,28.7,0,0,,0,0.0,16,316,19.8,2,,2018
C.J. Riley,cj-riley-1,/cfb/players/cj-riley-1.html,North Carolina State,ACC,13,28,315,11.3,2,24.2,3,-11,-3.7,0,-0.8,31,304,9.8,2,,2018
CJ Verdell,cj-verdell-1,/cfb/players/cj-verdell-1.html,Oregon,Pac-12,13,27,315,11.7,2,24.2,202,1018,5.0,10,78.3,229,1333,5.8,12,,2018
Ja'Marr Chase,jamarr-chase-1,/cfb/players/jamarr-chase-1.html,LSU,SEC,13,23,313,13.6,3,24.1,0,0,,0,0.0,23,313,13.6,3,,2018
Julian Hicks,julian-hicks-1,/cfb/players/julian-hicks-1.html,Central Michigan,MAC,10,28,313,11.2,4,31.3,1,12,12.0,0,1.2,29,325,11.2,4,,2018
Keynan Foster,keynan-foster-1,/cfb/players/keynan-foster-1.html,UTEP,CUSA,12,18,313,17.4,2,26.1,6,13,2.2,0,1.1,24,326,13.6,2,,2018
Cameron Butler,cameron-butler-1,/cfb/players/cameron-butler-1.html,Colorado State,MWC,12,29,312,10.8,0,26.0,0,0,,0,0.0,29,312,10.8,0,,2018
Dominic Stampley,dominic-stampley-1,/cfb/players/dominic-stampley-1.html,Illinois,Big Ten,12,19,311,16.4,2,25.9,3,11,3.7,0,0.9,22,322,14.6,2,,2018
Ronnie Rivers,ronnie-rivers-1,/cfb/players/ronnie-rivers-1.html,Fresno State,MWC,11,26,311,12.0,3,28.3,132,743,5.6,10,67.5,158,1054,6.7,13,,2018
Isiah Cox,isiah-cox-1,/cfb/players/isiah-cox-1.html,Ohio,MAC,12,11,309,28.1,3,25.8,0,0,,0,0.0,11,309,28.1,3,,2018
Kerr Johnson Jr.,kerr-johnson-jr-1,/cfb/players/kerr-johnson-jr-1.html,Kansas,Big 12,10,30,309,10.3,2,30.9,1,1,1.0,0,0.1,31,310,10.0,2,,2018
Travell Harris,travell-harris-1,/cfb/players/travell-harris-1.html,Washington State,Pac-12,13,27,309,11.4,1,23.8,1,3,3.0,0,0.2,28,312,11.1,1,,2018
Derrick Dillon,derrick-dillon-1,/cfb/players/derrick-dillon-1.html,LSU,SEC,13,22,307,14.0,2,23.6,3,1,0.3,0,0.1,25,308,12.3,2,,2018
Dominique Heath,dominique-heath-2,/cfb/players/dominique-heath-2.html,Appalachian State,Sun Belt,13,23,304,13.2,5,23.4,3,31,10.3,0,2.4,26,335,12.9,5,,2018
John Williams,john-williams-16,/cfb/players/john-williams-16.html,Memphis,American,14,33,304,9.2,2,21.7,4,40,10.0,0,2.9,37,344,9.3,2,,2018
Markis McCray,markis-mccray-1,/cfb/players/markis-mccray-1.html,Louisiana-Monroe,Sun Belt,12,27,304,11.3,0,25.3,13,50,3.8,0,4.2,40,354,8.9,0,,2018
Matt Eaton,matt-eaton-1,/cfb/players/matt-eaton-1.html,Iowa State,Big 12,13,27,304,11.3,2,23.4,0,0,,0,0.0,27,304,11.3,2,,2018
Royce Caldwell,royce-caldwell-1,/cfb/players/royce-caldwell-1.html,New Mexico State,Ind,12,29,303,10.4,2,25.3,20,112,5.6,0,9.3,49,415,8.5,2,,2018
Taye Barber,taye-barber-1,/cfb/players/taye-barber-1.html,Texas Christian,Big 12,13,32,303,9.5,2,23.3,4,-3,-0.8,0,-0.2,36,300,8.3,2,,2018
Kyle Fourtenbary,kyle-fourtenbary-1,/cfb/players/kyle-fourtenbary-1.html,Western Kentucky,CUSA,12,36,302,8.4,2,25.2,0,0,,0,0.0,36,302,8.4,2,,2018
Rico Arnold,rico-arnold-1,/cfb/players/rico-arnold-1.html,Charlotte,CUSA,11,22,302,13.7,1,27.5,1,13,13.0,0,1.2,23,315,13.7,1,,2018
Rhashid Bonnette,rhashid-bonnette-1,/cfb/players/rhashid-bonnette-1.html,Louisiana Tech,CUSA,7,22,300,13.6,1,42.9,0,0,,0,0.0,22,300,13.6,1,,2018
Hutch White,hutch-white-1,/cfb/players/hutch-white-1.html,Texas State,Sun Belt,12,34,298,8.8,2,24.8,1,4,4.0,0,0.3,35,302,8.6,2,,2018
D'Andre Swift,dandre-swift-1,/cfb/players/dandre-swift-1.html,Georgia,SEC,14,32,297,9.3,3,21.2,163,1049,6.4,10,74.9,195,1346,6.9,13,,2018
Demari Simpkins,demari-simpkins-1,/cfb/players/demari-simpkins-1.html,Utah,Pac-12,14,26,297,11.4,2,21.2,0,0,,0,0.0,26,297,11.4,2,,2018
Jordan Nathan,jordan-nathan-1,/cfb/players/jordan-nathan-1.html,Utah State,MWC,12,28,297,10.6,3,24.8,1,-2,-2.0,0,-0.2,29,295,10.2,3,,2018
Darrell Henderson,darrell-henderson-1,/cfb/players/darrell-henderson-1.html,Memphis,American,13,19,295,15.5,3,22.7,214,1909,8.9,22,146.8,233,2204,9.5,25,"H-10,AA",2018
Tray Eafford,tray-eafford-1,/cfb/players/tray-eafford-1.html,Troy,Sun Belt,12,24,292,12.2,3,24.3,4,17,4.3,1,1.4,28,309,11.0,4,,2018
Pooka Williams,pooka-williams-1,/cfb/players/pooka-williams-1.html,Kansas,Big 12,11,33,289,8.8,2,26.3,161,1125,7.0,7,102.3,194,1414,7.3,9,,2018
Jarion Anderson,jarion-anderson-1,/cfb/players/jarion-anderson-1.html,Tulsa,American,12,28,288,10.3,1,24.0,0,0,,0,0.0,28,288,10.3,1,,2018
Jeshaun Jones,jeshaun-jones-1,/cfb/players/jeshaun-jones-1.html,Maryland,Big Ten,12,22,288,13.1,5,24.0,18,173,9.6,2,14.4,40,461,11.5,7,,2018
Patrick Laird,patrick-laird-2,/cfb/players/patrick-laird-2.html,California,Pac-12,13,51,288,5.6,4,22.2,223,961,4.3,5,73.9,274,1249,4.6,9,,2018
Brevin Jordan,brevin-jordan-1,/cfb/players/brevin-jordan-1.html,Miami (FL),ACC,12,32,287,9.0,4,23.9,0,0,,0,0.0,32,287,9.0,4,,2018
Calvin Jackson Jr.,calvin-jackson-jr-1,/cfb/players/calvin-jackson-jr-1.html,Washington State,Pac-12,12,26,287,11.0,2,23.9,0,0,,0,0.0,26,287,11.0,2,,2018
Devin Gentry,devin-gentry-1,/cfb/players/devin-gentry-1.html,Georgia State,Sun Belt,12,22,286,13.0,3,23.8,6,26,4.3,0,2.2,28,312,11.1,3,,2018
Jordan Mims,jordan-mims-1,/cfb/players/jordan-mims-1.html,Fresno State,MWC,12,21,286,13.6,2,23.8,113,436,3.9,6,36.3,134,722,5.4,8,,2018
Bryson Smith,bryson-smith-1,/cfb/players/bryson-smith-1.html,Houston,American,12,30,285,9.5,4,23.8,19,74,3.9,0,6.2,49,359,7.3,4,,2018
Jeremy Singleton,jeremy-singleton-1,/cfb/players/jeremy-singleton-1.html,Houston,American,13,19,285,15.0,2,21.9,1,5,5.0,0,0.4,20,290,14.5,2,,2018
Terrell Green,terrell-green-1,/cfb/players/terrell-green-1.html,East Carolina,American,12,26,285,11.0,0,23.8,1,2,2.0,0,0.2,27,287,10.6,0,,2018
Dawson Knox,dawson-knox-1,/cfb/players/dawson-knox-1.html,Ole Miss,SEC,12,15,284,18.9,0,23.7,0,0,,0,0.0,15,284,18.9,0,,2018
Kyric McGowan,kyric-mcgowan-1,/cfb/players/kyric-mcgowan-1.html,Northwestern,Big Ten,14,16,283,17.7,2,20.2,3,34,11.3,0,2.4,19,317,16.7,2,,2018
Tavares Thomas,tavares-thomas-1,/cfb/players/tavares-thomas-1.html,Middle Tennessee State,CUSA,12,38,283,7.4,4,23.6,81,246,3.0,5,20.5,119,529,4.4,9,,2018
Ben LeMay,ben-lemay-1,/cfb/players/ben-lemay-1.html,Charlotte,CUSA,12,21,282,13.4,0,23.5,232,1243,5.4,11,103.6,253,1525,6.0,11,,2018
Andrew Beck,andrew-beck-1,/cfb/players/andrew-beck-1.html,Texas,Big 12,14,28,281,10.0,2,20.1,0,0,,0,0.0,28,281,10.0,2,,2018
Ryeshene Bronson,ryeshene-bronson-1,/cfb/players/ryeshene-bronson-1.html,South Florida,American,10,25,281,11.2,1,28.1,1,3,3.0,0,0.3,26,284,10.9,1,,2018
Terry Juniel,terry-juniel-1,/cfb/players/terry-juniel-1.html,UTEP,CUSA,12,21,281,13.4,3,23.4,1,4,4.0,0,0.3,22,285,13.0,3,,2018
Nate Stewart,nate-stewart-1,/cfb/players/nate-stewart-1.html,Akron,MAC,10,22,280,12.7,1,28.0,0,0,,0,0.0,22,280,12.7,1,,2018
Dontay Demus,dontay-demus-1,/cfb/players/dontay-demus-1.html,Maryland,Big Ten,12,13,278,21.4,0,23.2,0,0,,0,0.0,13,278,21.4,0,,2018
Jayson Jackson,jayson-jackson-1,/cfb/players/jayson-jackson-1.html,Cincinnati,American,13,23,278,12.1,2,21.4,0,0,,0,0.0,23,278,12.1,2,,2018
Michael Colubiale,michael-colubiale-1,/cfb/players/michael-colubiale-1.html,UCF,American,13,21,278,13.2,3,21.4,1,0,0.0,1,0.0,22,278,12.6,4,,2018
Trayveon Williams,trayveon-williams-1,/cfb/players/trayveon-williams-1.html,Texas A&M,SEC,13,27,278,10.3,1,21.4,271,1760,6.5,18,135.4,298,2038,6.8,19,,2018
Trenard Davis,trenard-davis-1,/cfb/players/trenard-davis-1.html,Illinois,Big Ten,12,30,278,9.3,0,23.2,2,-6,-3.0,0,-0.5,32,272,8.5,0,,2018
Dylan Collie,dylan-collie-1,/cfb/players/dylan-collie-1.html,BYU,Ind,13,24,277,11.5,3,21.3,10,59,5.9,0,4.5,34,336,9.9,3,,2018
Dee Anderson,dee-anderson-1,/cfb/players/dee-anderson-1.html,LSU,SEC,12,20,274,13.7,1,22.8,0,0,,0,0.0,20,274,13.7,1,,2018
Jared Sparks,jared-sparks-1,/cfb/players/jared-sparks-1.html,Purdue,Big Ten,13,28,274,9.8,0,21.1,3,12,4.0,0,0.9,31,286,9.2,0,,2018
Jordan McCray,jordan-mccray-2,/cfb/players/jordan-mccray-2.html,South Alabama,Sun Belt,12,29,273,9.4,4,22.8,0,0,,0,0.0,29,273,9.4,4,,2018
Kendric Pryor,kendric-pryor-1,/cfb/players/kendric-pryor-1.html,Wisconsin,Big Ten,13,23,273,11.9,3,21.0,12,116,9.7,1,8.9,35,389,11.1,4,,2018
Foster Moreau,foster-moreau-1,/cfb/players/foster-moreau-1.html,LSU,SEC,13,22,272,12.4,2,20.9,0,0,,0,0.0,22,272,12.4,2,,2018
Jeremiah Miller,jeremiah-miller-1,/cfb/players/jeremiah-miller-1.html,Coastal Carolina,Sun Belt,12,21,272,13.0,1,22.7,0,0,,0,0.0,21,272,13.0,1,,2018
Sterling Palmer,sterling-palmer-1,/cfb/players/sterling-palmer-1.html,Florida International,CUSA,13,25,272,10.9,2,20.9,0,0,,0,0.0,25,272,10.9,2,,2018
Braylon Sanders,braylon-sanders-1,/cfb/players/braylon-sanders-1.html,Ole Miss,SEC,10,16,271,16.9,1,27.1,0,0,,0,0.0,16,271,16.9,1,,2018
Daniel Helm,daniel-helm-1,/cfb/players/daniel-helm-1.html,Duke,ACC,13,26,271,10.4,2,20.8,0,0,,0,0.0,26,271,10.4,2,,2018
Brennon Dingle,brennon-dingle-1,/cfb/players/brennon-dingle-1.html,Massachusetts,Ind,12,19,269,14.2,2,22.4,4,72,18.0,0,6.0,23,341,14.8,2,,2018
Kelvin Smith,kelvin-smith-3,/cfb/players/kelvin-smith-3.html,North Texas,CUSA,13,29,269,9.3,1,20.7,0,0,,0,0.0,29,269,9.3,1,,2018
Brad Stewart,brad-stewart-2,/cfb/players/brad-stewart-2.html,Georgia Tech,ACC,13,15,268,17.9,3,20.6,0,0,,0,0.0,15,268,17.9,3,,2018
Cedric Peterson,cedric-peterson-1,/cfb/players/cedric-peterson-1.html,Arizona,Pac-12,12,18,268,14.9,4,22.3,0,0,,0,0.0,18,268,14.9,4,,2018
Jonathan Adams Jr.,jonathan-adams-jr-1,/cfb/players/jonathan-adams-jr-1.html,Arkansas State,Sun Belt,11,17,267,15.7,3,24.3,0,0,,0,0.0,17,267,15.7,3,,2018
Jordan Duncan,jordan-duncan-1,/cfb/players/jordan-duncan-1.html,California,Pac-12,8,20,267,13.4,4,33.4,0,0,,0,0.0,20,267,13.4,4,,2018
Raghib Ismail Jr.,raghib-ismail-jr-1,/cfb/players/raghib-ismail-jr-1.html,Wyoming,MWC,11,24,267,11.1,2,24.3,4,-2,-0.5,0,-0.2,28,265,9.5,2,,2018
Velus Jones Jr.,velus-jones-jr-1,/cfb/players/velus-jones-jr-1.html,USC,Pac-12,12,24,266,11.1,1,22.2,6,13,2.2,1,1.1,30,279,9.3,2,,2018
Carl Tucker,carl-tucker-1,/cfb/players/carl-tucker-1.html,North Carolina,ACC,10,16,265,16.6,2,26.5,0,0,,0,0.0,16,265,16.6,2,,2018
Freddie Swain,freddie-swain-1,/cfb/players/freddie-swain-1.html,Florida,SEC,11,14,265,18.9,5,24.1,0,0,,0,0.0,14,265,18.9,5,,2018
Cam Chambers,cam-chambers-1,/cfb/players/cam-chambers-1.html,Michigan State,Big Ten,11,19,264,13.9,0,24.0,0,0,,0,0.0,19,264,13.9,0,,2018
Brodrick Yancy,brodrick-yancy-1,/cfb/players/brodrick-yancy-1.html,Temple,American,11,15,263,17.5,1,23.9,0,0,,0,0.0,15,263,17.5,1,,2018
Eno Benjamin,eno-benjamin-1,/cfb/players/eno-benjamin-1.html,Arizona State,Pac-12,13,35,263,7.5,2,20.2,300,1642,5.5,16,126.3,335,1905,5.7,18,,2018
J.K. Dobbins,jk-dobbins-1,/cfb/players/jk-dobbins-1.html,Ohio State,Big Ten,14,26,263,10.1,2,18.8,230,1053,4.6,10,75.2,256,1316,5.1,12,,2018
Ethan Dedeaux,ethan-dedeaux-1,/cfb/players/ethan-dedeaux-1.html,San Diego State,MWC,10,22,262,11.9,0,26.2,4,13,3.3,0,1.3,26,275,10.6,0,,2018
Jaylond Adams,jaylond-adams-1,/cfb/players/jaylond-adams-1.html,Southern Mississippi,CUSA,5,25,262,10.5,2,52.4,1,5,5.0,0,1.0,26,267,10.3,2,,2018
Kadarius Toney,kadarius-toney-1,/cfb/players/kadarius-toney-1.html,Florida,SEC,12,25,260,10.4,1,21.7,21,240,11.4,0,20.0,46,500,10.9,1,,2018
Malik Williams,malik-williams-2,/cfb/players/malik-williams-2.html,Appalachian State,Sun Belt,13,23,257,11.2,3,19.8,1,1,1.0,0,0.1,24,258,10.8,3,,2018
Deddrick Thomas,deddrick-thomas-1,/cfb/players/deddrick-thomas-1.html,Mississippi State,SEC,13,19,256,13.5,2,19.7,0,0,,0,0.0,19,256,13.5,2,,2018
Tre' McKitty,tre-mckitty-1,/cfb/players/tre-mckitty-1.html,Florida State,ACC,12,26,256,9.8,2,21.3,0,0,,0,0.0,26,256,9.8,2,,2018
Drake Harris,drake-harris-1,/cfb/players/drake-harris-1.html,Western Michigan,MAC,12,27,255,9.4,1,21.3,0,0,,0,0.0,27,255,9.4,1,,2018
Deon Jackson,deon-jackson-1,/cfb/players/deon-jackson-1.html,Duke,ACC,13,26,253,9.7,2,19.5,161,847,5.3,7,65.2,187,1100,5.9,9,,2018
Drew Sample,drew-sample-1,/cfb/players/drew-sample-1.html,Washington,Pac-12,14,25,252,10.1,3,18.0,0,0,,0,0.0,25,252,10.1,3,,2018
Austin Conway,austin-conway-1,/cfb/players/austin-conway-1.html,Wyoming,MWC,12,32,250,7.8,1,20.8,12,80,6.7,1,6.7,44,330,7.5,2,,2018
Devonte Peete,devonte-peete-1,/cfb/players/devonte-peete-1.html,Louisville,ACC,11,21,250,11.9,0,22.7,0,0,,0,0.0,21,250,11.9,0,,2018
Connor Heyward,connor-heyward-1,/cfb/players/connor-heyward-1.html,Michigan State,Big Ten,13,32,249,7.8,0,19.2,118,529,4.5,5,40.7,150,778,5.2,5,,2018
Joshua Jacobs,joshua-jacobs-1,/cfb/players/joshua-jacobs-1.html,Alabama,SEC,15,20,247,12.4,3,16.5,120,640,5.3,11,42.7,140,887,6.3,14,,2018
Qua Searcy,qua-searcy-1,/cfb/players/qua-searcy-1.html,Georgia Tech,ACC,13,9,247,27.4,1,19.0,35,349,10.0,3,26.8,44,596,13.5,4,,2018
Bo Melton,bo-melton-1,/cfb/players/bo-melton-1.html,Rutgers,Big Ten,12,28,245,8.8,0,20.4,6,23,3.8,0,1.9,34,268,7.9,0,,2018
Dylan Drummond,dylan-drummond-1,/cfb/players/dylan-drummond-1.html,Eastern Michigan,MAC,13,25,245,9.8,1,18.8,0,0,,0,0.0,25,245,9.8,1,,2018
Jack Stoll,jack-stoll-1,/cfb/players/jack-stoll-1.html,Nebraska,Big Ten,12,21,245,11.7,3,20.4,0,0,,0,0.0,21,245,11.7,3,,2018
Mekhi Stevenson,mekhi-stevenson-1,/cfb/players/mekhi-stevenson-1.html,Nevada-Las Vegas,MWC,12,20,244,12.2,1,20.3,0,0,,0,0.0,20,244,12.2,1,,2018
Scotty Washington,scotty-washington-1,/cfb/players/scotty-washington-1.html,Wake Forest,ACC,11,20,243,12.2,3,22.1,0,0,,0,0.0,20,243,12.2,3,,2018
Marques Jones,marques-jones-1,/cfb/players/marques-jones-1.html,Baylor,Big 12,13,21,242,11.5,2,18.6,0,0,,0,0.0,21,242,11.5,2,,2018
De'Michael Harris,demichael-harris-1,/cfb/players/demichael-harris-1.html,Southern Mississippi,CUSA,11,27,241,8.9,2,21.9,9,80,8.9,0,7.3,36,321,8.9,2,,2018
Jordan Myers,jordan-myers-1,/cfb/players/jordan-myers-1.html,Rice,CUSA,12,15,241,16.1,1,20.1,5,6,1.2,0,0.5,20,247,12.4,1,,2018
Rona Cleveland,rona-cleveland-1,/cfb/players/rona-cleveland-1.html,Air Force,MWC,7,15,241,16.1,2,34.4,39,171,4.4,2,24.4,54,412,7.6,4,,2018
Mike Harley,mike-harley-1,/cfb/players/mike-harley-1.html,Miami (FL),ACC,13,21,240,11.4,0,18.5,0,0,,0,0.0,21,240,11.4,0,,2018
Zach Reuter,zach-reuter-1,/cfb/players/zach-reuter-1.html,Kansas State,Big 12,12,18,239,13.3,0,19.9,0,0,,0,0.0,18,239,13.3,0,,2018
Hunter Bryant,hunter-bryant-2,/cfb/players/hunter-bryant-2.html,Washington,Pac-12,5,11,238,21.6,1,47.6,0,0,,0,0.0,11,238,21.6,1,,2018
Jalen Virgil,jalen-virgil-1,/cfb/players/jalen-virgil-1.html,Appalachian State,Sun Belt,13,17,238,14.0,0,18.3,1,5,5.0,0,0.4,18,243,13.5,0,,2018
Justin Johnson,justin-johnson-9,/cfb/players/justin-johnson-9.html,Mississippi State,SEC,13,17,238,14.0,1,18.3,0,0,,0,0.0,17,238,14.0,1,,2018
KeSean Carter,kesean-carter-1,/cfb/players/kesean-carter-1.html,Texas Tech,Big 12,11,26,238,9.2,1,21.6,3,28,9.3,0,2.5,29,266,9.2,1,,2018
Zak Simon,zak-simon-1,/cfb/players/zak-simon-1.html,Massachusetts,Ind,10,15,238,15.9,2,23.8,0,0,,0,0.0,15,238,15.9,2,,2018
Ramaud Chiaokhiao-Bowman,ramaud-chiaokhiao-bowman-1,/cfb/players/ramaud-chiaokhiao-bowman-1.html,Northwestern,Big Ten,14,20,237,11.9,0,16.9,0,0,,0,0.0,20,237,11.9,0,,2018
Tyler Davis,tyler-davis-2,/cfb/players/tyler-davis-2.html,Connecticut,American,12,22,237,10.8,6,19.8,0,0,,0,0.0,22,237,10.8,6,,2018
Wesley Fields,wesley-fields-1,/cfb/players/wesley-fields-1.html,Georgia Southern,Sun Belt,12,10,237,23.7,1,19.8,200,1050,5.3,9,87.5,210,1287,6.1,10,,2018
Geraud Sanders,geraud-sanders-1,/cfb/players/geraud-sanders-1.html,Air Force,MWC,11,14,236,16.9,0,21.5,1,-3,-3.0,0,-0.3,15,233,15.5,0,,2018
Tyler Snead,tyler-snead-1,/cfb/players/tyler-snead-1.html,East Carolina,American,4,15,236,15.7,4,59.0,0,0,,0,0.0,15,236,15.7,4,,2018
Dallin Holker,dallin-holker-1,/cfb/players/dallin-holker-1.html,BYU,Ind,13,19,235,12.4,1,18.1,0,0,,0,0.0,19,235,12.4,1,,2018
Jabir Frye,jabir-frye-1,/cfb/players/jabir-frye-1.html,Troy,Sun Belt,13,22,235,10.7,1,18.1,53,371,7.0,2,28.5,75,606,8.1,3,,2018
Whop Philyor,whop-philyor-1,/cfb/players/whop-philyor-1.html,Indiana,Big Ten,7,23,235,10.2,1,33.6,5,68,13.6,0,9.7,28,303,10.8,1,,2018
Marlon Williams,marlon-williams-5,/cfb/players/marlon-williams-5.html,UCF,American,13,18,234,13.0,1,18.0,5,25,5.0,0,1.9,23,259,11.3,1,,2018
Noah Gray,noah-gray-1,/cfb/players/noah-gray-1.html,Duke,ACC,13,20,234,11.7,1,18.0,0,0,,0,0.0,20,234,11.7,1,,2018
Tyler Page,tyler-page-1,/cfb/players/tyler-page-1.html,SMU,American,12,12,234,19.5,2,19.5,0,0,,0,0.0,12,234,19.5,2,,2018
Tyler Page,tyler-page-2,/cfb/players/tyler-page-2.html,SMU,American,8,12,234,19.5,2,29.3,0,0,,0,0.0,12,234,19.5,2,,2018
Gerold Bright,gerold-bright-1,/cfb/players/gerold-bright-1.html,Utah State,MWC,13,22,232,10.5,3,17.8,141,888,6.3,10,68.3,163,1120,6.9,13,,2018
Leroy Henley,leroy-henley-1,/cfb/players/leroy-henley-1.html,East Carolina,American,12,20,232,11.6,0,19.3,0,0,,0,0.0,20,232,11.6,0,,2018
Michael Warren II,michael-warren-ii-1,/cfb/players/michael-warren-ii-1.html,Cincinnati,American,12,25,232,9.3,1,19.3,244,1329,5.4,19,110.8,269,1561,5.8,20,,2018
Andrew Homer,andrew-homer-1,/cfb/players/andrew-homer-1.html,Miami (OH),MAC,12,16,231,14.4,3,19.3,0,0,,0,0.0,16,231,14.4,3,,2018
