Player,Player_ID,Player_Link,team_name_abbr,conf_abbr,games,rush_att,rush_yds,rush_yds_per_att,rush_td,rush_yds_per_g,rec,rec_yds,rec_yds_per_rec,rec_td,rec_yds_per_g,scrim_att,yds_from_scrimmage,scrim_yds_per_att,scrim_td,awards,Year
Blake Banham,blake-banham-1,/cfb/players/blake-banham-1.html,Eastern Michigan,MAC,9,61,294,4.8,2,32.7,7,71,10.1,0,7.9,68,365,5.4,2,,2016
Patrick Towles,patrick-towles-1,/cfb/players/patrick-towles-1.html,Boston College,ACC,13,115,294,2.6,4,22.6,2,25,12.5,1,1.9,117,319,2.7,5,,2016
Eric Dungey,eric-dungey-1,/cfb/players/eric-dungey-1.html,Syracuse,ACC,9,125,293,2.3,6,32.6,0,0,,0,0.0,125,293,2.3,6,,2016
Nate Starks,nate-starks-1,/cfb/players/nate-starks-1.html,UCLA,Pac-12,10,87,292,3.4,1,29.2,8,28,3.5,0,2.8,95,320,3.4,1,,2016
Hyleck Foster,hyleck-foster-1,/cfb/players/hyleck-foster-1.html,Marshall,CUSA,11,68,291,4.3,1,26.5,15,74,4.9,1,6.7,83,365,4.4,2,,2016
Gus Edwards,gus-edwards-1,/cfb/players/gus-edwards-1.html,Miami (FL),ACC,11,59,290,4.9,1,26.4,1,9,9.0,0,0.8,60,299,5.0,1,,2016
Dillion Birden,dillion-birden-1,/cfb/players/dillion-birden-1.html,Houston,American,12,62,289,4.7,6,24.1,7,54,7.7,1,4.5,69,343,5.0,7,,2016
Nathan Peterman,nathan-peterman-1,/cfb/players/nathan-peterman-1.html,Pitt,ACC,13,72,286,4.0,3,22.0,1,11,11.0,0,0.8,73,297,4.1,3,,2016
Abdul Adams,abdul-adams-1,/cfb/players/abdul-adams-1.html,Oklahoma,Big 12,7,53,283,5.3,0,40.4,3,25,8.3,0,3.6,56,308,5.5,0,,2016
Sam Rogers,sam-rogers-1,/cfb/players/sam-rogers-1.html,Virginia Tech,ACC,14,67,283,4.2,2,20.2,24,301,12.5,4,21.5,91,584,6.4,6,,2016
Darius Hoggins,darius-hoggins-1,/cfb/players/darius-hoggins-1.html,Louisiana,Sun Belt,13,51,281,5.5,1,21.6,7,31,4.4,0,2.4,58,312,5.4,1,,2016
Duke Carter IV,duke-carter-iv-1,/cfb/players/duke-carter-iv-1.html,Louisiana-Monroe,Sun Belt,11,85,281,3.3,1,25.5,9,89,9.9,0,8.1,94,370,3.9,1,,2016
Bolu Olorunfunmi,bolu-olorunfunmi-1,/cfb/players/bolu-olorunfunmi-1.html,UCLA,Pac-12,11,71,280,3.9,4,25.5,8,36,4.5,1,3.3,79,316,4.0,5,,2016
Josh Anderson,josh-anderson-6,/cfb/players/josh-anderson-6.html,Troy,Sun Belt,13,56,280,5.0,3,21.5,14,73,5.2,1,5.6,70,353,5.0,4,,2016
Damion Jones-Moore,damion-jones-moore-1,/cfb/players/damion-jones-moore-1.html,Toledo,MAC,12,50,279,5.6,0,23.3,3,14,4.7,0,1.2,53,293,5.5,0,,2016
Nate Romine,nate-romine-1,/cfb/players/nate-romine-1.html,Air Force,MWC,9,95,279,2.9,3,31.0,0,0,,0,0.0,95,279,2.9,3,,2016
Ryan Higgins,ryan-higgins-1,/cfb/players/ryan-higgins-1.html,Louisiana Tech,CUSA,13,88,277,3.1,4,21.3,0,0,,0,0.0,88,277,3.1,4,,2016
Qua Searcy,qua-searcy-1,/cfb/players/qua-searcy-1.html,Georgia Tech,ACC,13,46,273,5.9,2,21.0,10,183,18.3,0,14.1,56,456,8.1,2,,2016
Darrius Sims,darrius-sims-1,/cfb/players/darrius-sims-1.html,Vanderbilt,SEC,12,41,271,6.6,1,22.6,5,61,12.2,0,5.1,46,332,7.2,1,,2016
Demario McCall,demario-mccall-1,/cfb/players/demario-mccall-1.html,Ohio State,Big Ten,6,49,270,5.5,3,45.0,4,84,21.0,1,14.0,53,354,6.7,4,,2016
Tyler Williams,tyler-williams-5,/cfb/players/tyler-williams-5.html,Air Force,MWC,13,48,270,5.6,6,20.8,6,136,22.7,0,10.5,54,406,7.5,6,,2016
Austin Vaughn,austin-vaughn-1,/cfb/players/austin-vaughn-1.html,Louisiana-Monroe,Sun Belt,12,48,268,5.6,2,22.3,1,1,1.0,0,0.1,49,269,5.5,2,,2016
Chris Carter,chris-carter-7,/cfb/players/chris-carter-7.html,Army,Ind,9,43,263,6.1,2,29.2,0,0,,0,0.0,43,263,6.1,2,,2016
Eugene Brazley,eugene-brazley-1,/cfb/players/eugene-brazley-1.html,Ole Miss,SEC,12,61,261,4.3,2,21.8,14,114,8.1,1,9.5,75,375,5.0,3,,2016
J.J. Taylor,jj-taylor-1,/cfb/players/jj-taylor-1.html,Arizona,Pac-12,4,38,261,6.9,2,65.3,2,16,8.0,0,4.0,40,277,6.9,2,,2016
Jomon Dotson,jomon-dotson-1,/cfb/players/jomon-dotson-1.html,Washington,Pac-12,14,57,260,4.6,1,18.6,3,67,22.3,1,4.8,60,327,5.5,2,,2016
Martell Pettaway,martell-pettaway-1,/cfb/players/martell-pettaway-1.html,West Virginia,Big 12,3,49,260,5.3,1,86.7,2,21,10.5,0,7.0,51,281,5.5,1,,2016
Patrick Mahomes,patrick-mahomes-1,/cfb/players/patrick-mahomes-1.html,Texas Tech,Big 12,12,131,260,2.0,12,21.7,0,0,,0,0.0,131,260,2.0,12,,2016
Devante Mays,devante-mays-1,/cfb/players/devante-mays-1.html,Utah State,MWC,6,37,259,7.0,3,43.2,1,8,8.0,0,1.3,38,267,7.0,3,,2016
Darius Anderson,devin-anderson-2,/cfb/players/devin-anderson-2.html,East Carolina,American,11,57,258,4.5,2,23.5,9,62,6.9,1,5.6,66,320,4.8,3,,2016
Maurice Thomas,maurice-thomas-2,/cfb/players/maurice-thomas-2.html,Miami (OH),MAC,11,37,258,7.0,0,23.5,11,105,9.5,0,9.5,48,363,7.6,0,,2016
Ashton Shumpert,ashton-shumpert-1,/cfb/players/ashton-shumpert-1.html,Mississippi State,SEC,13,55,257,4.7,1,19.8,3,28,9.3,0,2.2,58,285,4.9,1,,2016
Daryl Chestnut,daryl-chestnut-1,/cfb/players/daryl-chestnut-1.html,New Mexico,MWC,13,57,255,4.5,2,19.6,1,14,14.0,0,1.1,58,269,4.6,2,,2016
Cole Macek,cole-macek-1,/cfb/players/cole-macek-1.html,Army,Ind,8,35,254,7.3,3,31.8,0,0,,0,0.0,35,254,7.3,3,,2016
Tyrrell Pigrome,tyrrell-pigrome-1,/cfb/players/tyrrell-pigrome-1.html,Maryland,Big Ten,11,62,254,4.1,4,23.1,0,0,,0,0.0,62,254,4.1,4,,2016
Sam Darnold,sam-darnold-1,/cfb/players/sam-darnold-1.html,USC,Pac-12,13,62,250,4.0,2,19.2,0,0,,0,0.0,62,250,4.0,2,,2016
Zach Terrell,zach-terrell-1,/cfb/players/zach-terrell-1.html,Western Michigan,MAC,14,80,249,3.1,7,17.8,0,0,,0,0.0,80,249,3.1,7,,2016
Detrich Clark,detrich-clark-1,/cfb/players/detrich-clark-1.html,Colorado State,MWC,13,36,247,6.9,3,19.0,9,90,10.0,1,6.9,45,337,7.5,4,,2016
Manny Wilkins,manny-wilkins-1,/cfb/players/manny-wilkins-1.html,Arizona State,Pac-12,10,128,246,1.9,5,24.6,0,0,,0,0.0,128,246,1.9,5,,2016
Dallas Davis,dallas-davis-2,/cfb/players/dallas-davis-2.html,South Alabama,Sun Belt,11,91,245,2.7,3,22.3,0,0,,0,0.0,91,245,2.7,3,,2016
Marshawn Williams,marshawn-williams-1,/cfb/players/marshawn-williams-1.html,Virginia Tech,ACC,9,59,244,4.1,2,27.1,1,2,2.0,0,0.2,60,246,4.1,2,,2016
Zander Diamont,zander-diamont-1,/cfb/players/zander-diamont-1.html,Indiana,Big Ten,8,39,244,6.3,4,30.5,0,0,,0,0.0,39,244,6.3,4,,2016
Matthew Jordan,matthew-jordan-1,/cfb/players/matthew-jordan-1.html,Georgia Tech,ACC,9,65,243,3.7,6,27.0,0,0,,0,0.0,65,243,3.7,6,,2016
Jason Driskel,jason-driskel-1,/cfb/players/jason-driskel-1.html,Florida Atlantic,CUSA,12,80,242,3.0,4,20.2,0,0,,0,0.0,80,242,3.0,4,,2016
Kobe McCrary,kobe-mccrary-1,/cfb/players/kobe-mccrary-1.html,Minnesota,Big Ten,12,39,242,6.2,3,20.2,2,17,8.5,0,1.4,41,259,6.3,3,,2016
Ron Johnson,ron-johnson-8,/cfb/players/ron-johnson-8.html,Connecticut,American,12,72,242,3.4,4,20.2,8,47,5.9,0,3.9,80,289,3.6,4,,2016
Kenneth Goins Jr.,kenneth-goins-jr-1,/cfb/players/kenneth-goins-jr-1.html,Maryland,Big Ten,13,41,241,5.9,4,18.5,2,4,2.0,0,0.3,43,245,5.7,4,,2016
Brent Stockstill,brent-stockstill-1,/cfb/players/brent-stockstill-1.html,Middle Tennessee State,CUSA,10,45,240,5.3,0,24.0,1,-3,-3.0,0,-0.3,46,237,5.2,0,,2016
David Williams,david-williams-5,/cfb/players/david-williams-5.html,South Carolina,SEC,13,56,239,4.3,3,18.4,9,72,8.0,0,5.5,65,311,4.8,3,,2016
Khalil Tate,khalil-tate-1,/cfb/players/khalil-tate-1.html,Arizona,Pac-12,7,49,237,4.8,1,33.9,0,0,,0,0.0,49,237,4.8,1,,2016
Rennie Childs,rennie-childs-1,/cfb/players/rennie-childs-1.html,Oklahoma State,Big 12,12,52,237,4.6,7,19.8,5,29,5.8,0,2.4,57,266,4.7,7,,2016
Tyler Natee,tyler-natee-1,/cfb/players/tyler-natee-1.html,Indiana,Big Ten,10,61,237,3.9,2,23.7,1,4,4.0,0,0.4,62,241,3.9,2,,2016
Art Thompkins,art-thompkins-1,/cfb/players/art-thompkins-1.html,Toledo,MAC,12,29,235,8.1,3,19.6,3,29,9.7,0,2.4,32,264,8.3,3,,2016
Troy Williams,troy-williams-2,/cfb/players/troy-williams-2.html,Utah,Pac-12,13,111,235,2.1,5,18.1,0,0,,0,0.0,111,235,2.1,5,,2016
Reggie Gallaspy II,reggie-gallaspy-ii-1,/cfb/players/reggie-gallaspy-ii-1.html,North Carolina State,ACC,12,49,234,4.8,2,19.5,5,9,1.8,0,0.8,54,243,4.5,2,,2016
Darrel Williams,darrel-williams-1,/cfb/players/darrel-williams-1.html,LSU,SEC,11,52,233,4.5,3,21.2,5,37,7.4,0,3.4,57,270,4.7,3,,2016
Xzaviar Campbell,xzaviar-campbell-1,/cfb/players/xzaviar-campbell-1.html,Nevada-Las Vegas,MWC,10,49,233,4.8,1,23.3,4,16,4.0,1,1.6,53,249,4.7,2,,2016
Diquon Woodhouse,diquon-woodhouse-1,/cfb/players/diquon-woodhouse-1.html,New Mexico,MWC,12,27,232,8.6,2,19.3,0,0,,0,0.0,27,232,8.6,2,,2016
Isaiah Wright,isaiah-wright-1,/cfb/players/isaiah-wright-1.html,Temple,American,12,42,232,5.5,1,19.3,8,74,9.3,0,6.2,50,306,6.1,1,,2016
Johnny Stanton,johnny-stanton-1,/cfb/players/johnny-stanton-1.html,Nevada-Las Vegas,MWC,5,40,231,5.8,1,46.2,0,0,,0,0.0,40,231,5.8,1,,2016
Rodney Adams,rodney-adams-1,/cfb/players/rodney-adams-1.html,South Florida,American,13,23,231,10.0,5,17.8,67,822,12.3,5,63.2,90,1053,11.7,10,,2016
Steven Montez,steven-montez-1,/cfb/players/steven-montez-1.html,Colorado,Pac-12,11,52,231,4.4,1,21.0,0,0,,0,0.0,52,231,4.4,1,,2016
Darius Anderson,darius-anderson-1,/cfb/players/darius-anderson-1.html,Texas Christian,Big 12,11,27,229,8.5,1,20.8,5,20,4.0,0,1.8,32,249,7.8,1,,2016
Fabian Johnson,fabian-johnson-1,/cfb/players/fabian-johnson-1.html,Western Michigan,MAC,13,31,229,7.4,4,17.6,2,10,5.0,0,0.8,33,239,7.2,4,,2016
Chawntez Moss,chawntez-moss-1,/cfb/players/chawntez-moss-1.html,Pitt,ACC,10,42,227,5.4,1,22.7,2,18,9.0,0,1.8,44,245,5.6,1,,2016
Darryl Bonner,darryl-bonner-1,/cfb/players/darryl-bonner-1.html,Navy,American,12,29,227,7.8,2,18.9,10,278,27.8,3,23.2,39,505,12.9,5,,2016
Denzal Brantley,denzal-brantley-1,/cfb/players/denzal-brantley-1.html,Idaho,Sun Belt,12,49,227,4.6,3,18.9,4,37,9.3,0,3.1,53,264,5.0,3,,2016
Bo Hardy,bo-hardy-1,/cfb/players/bo-hardy-1.html,Ohio,MAC,14,49,226,4.6,1,16.1,3,12,4.0,0,0.9,52,238,4.6,1,,2016
Brandon Holloway,brandon-holloway-1,/cfb/players/brandon-holloway-1.html,Mississippi State,SEC,9,50,226,4.5,1,25.1,15,91,6.1,0,10.1,65,317,4.9,1,,2016
Trevorris Johnson,trevorris-johnson-1,/cfb/players/trevorris-johnson-1.html,Texas Christian,Big 12,13,41,225,5.5,4,17.3,2,10,5.0,0,0.8,43,235,5.5,4,,2016
Brogan Roback,brogan-roback-1,/cfb/players/brogan-roback-1.html,Eastern Michigan,MAC,10,63,223,3.5,2,22.3,0,0,,0,0.0,63,223,3.5,2,,2016
Tyler Siudzinski,tyler-siudzinski-1,/cfb/players/tyler-siudzinski-1.html,Texas State,Sun Belt,10,57,223,3.9,2,22.3,11,77,7.0,0,7.7,68,300,4.4,2,,2016
Nicholas Norris,nicholas-norris-1,/cfb/players/nicholas-norris-1.html,Western Kentucky,CUSA,14,13,222,17.1,1,15.9,76,1318,17.3,14,94.1,89,1540,17.3,15,,2016
Tavien Feaster,tavien-feaster-1,/cfb/players/tavien-feaster-1.html,Clemson,ACC,13,37,221,6.0,2,17.0,0,0,,0,0.0,37,221,6.0,2,,2016
David Greene,david-greene-3,/cfb/players/david-greene-3.html,Nevada-Las Vegas,MWC,12,50,218,4.4,8,18.2,5,44,8.8,0,3.7,55,262,4.8,8,,2016
Darrynton Evans,darrynton-evans-1,/cfb/players/darrynton-evans-1.html,Appalachian State,Sun Belt,12,48,217,4.5,0,18.1,6,34,5.7,0,2.8,54,251,4.6,0,,2016
Ty Gangi,ty-gangi-1,/cfb/players/ty-gangi-1.html,Nevada,MWC,10,49,217,4.4,3,21.7,0,0,,0,0.0,49,217,4.4,3,,2016
Glen Cuiellette,glen-cuiellette-1,/cfb/players/glen-cuiellette-1.html,Tulane,American,12,120,216,1.8,1,18.0,0,0,,0,0.0,120,216,1.8,1,,2016
C.J. Fuller,cj-fuller-1,/cfb/players/cj-fuller-1.html,Clemson,ACC,14,47,211,4.5,0,15.1,7,62,8.9,2,4.4,54,273,5.1,2,,2016
Dalvin Warmack,dalvin-warmack-1,/cfb/players/dalvin-warmack-1.html,Kansas State,Big 12,11,41,211,5.1,0,19.2,2,16,8.0,0,1.5,43,227,5.3,0,,2016
Raymond Taylor,raymond-taylor-1,/cfb/players/raymond-taylor-1.html,Tulsa,American,12,46,211,4.6,2,17.6,0,0,,0,0.0,46,211,4.6,2,,2016
Davon Tucker,davon-tucker-1,/cfb/players/davon-tucker-1.html,Western Michigan,MAC,10,44,210,4.8,4,21.0,0,0,,0,0.0,44,210,4.8,4,,2016
David Washington,david-washington-4,/cfb/players/david-washington-4.html,Old Dominion,CUSA,13,67,207,3.1,1,15.9,0,0,,0,0.0,67,207,3.1,1,,2016
Kyle Porter,kyle-porter-1,/cfb/players/kyle-porter-1.html,Texas,Big 12,11,46,206,4.5,0,18.7,2,10,5.0,0,0.9,48,216,4.5,0,,2016
Mulbah Car,mulbah-car-1,/cfb/players/mulbah-car-1.html,Houston,American,9,49,206,4.2,2,22.9,4,37,9.3,0,4.1,53,243,4.6,2,,2016
Papi White,papi-white-1,/cfb/players/papi-white-1.html,Ohio,MAC,12,47,206,4.4,3,17.2,41,672,16.4,6,56.0,88,878,10.0,9,,2016
Aaron Winchester,aaron-winchester-2,/cfb/players/aaron-winchester-2.html,Georgia State,Sun Belt,5,49,204,4.2,1,40.8,0,0,,0,0.0,49,204,4.2,1,,2016
Gus Ragland,gus-ragland-1,/cfb/players/gus-ragland-1.html,Miami (OH),MAC,7,84,202,2.4,2,28.9,0,0,,0,0.0,84,202,2.4,2,,2016
Johnathan Brantley,johnathan-brantley-1,/cfb/players/johnathan-brantley-1.html,Tulane,American,8,46,202,4.4,0,25.3,0,0,,0,0.0,46,202,4.4,0,,2016
Dexter Williams,dexter-williams-1,/cfb/players/dexter-williams-1.html,Notre Dame,Ind,11,39,200,5.1,3,18.2,4,16,4.0,0,1.5,43,216,5.0,3,,2016
Jonathan Ward,jonathan-ward-3,/cfb/players/jonathan-ward-3.html,Central Michigan,MAC,8,36,200,5.6,2,25.0,8,69,8.6,0,8.6,44,269,6.1,2,,2016
Jeff Smith,jeff-smith-10,/cfb/players/jeff-smith-10.html,Boston College,ACC,13,35,199,5.7,1,15.3,27,395,14.6,3,30.4,62,594,9.6,4,,2016
Deondre Francois,deondre-francois-1,/cfb/players/deondre-francois-1.html,Florida State,ACC,13,108,198,1.8,5,15.2,0,0,,0,0.0,108,198,1.8,5,,2016
Marvin Zanders,marvin-zanders-1,/cfb/players/marvin-zanders-1.html,Missouri,SEC,8,35,198,5.7,2,24.8,0,0,,0,0.0,35,198,5.7,2,,2016
Tommy Stevens,tommy-stevens-1,/cfb/players/tommy-stevens-1.html,Penn State,Big Ten,7,21,198,9.4,2,28.3,0,0,,0,0.0,21,198,9.4,2,,2016
Tra'Von Chapman,travon-chapman-1,/cfb/players/travon-chapman-1.html,Akron,MAC,10,48,195,4.1,4,19.5,0,0,,0,0.0,48,195,4.1,4,,2016
Troy McCormick,troy-mccormick-1,/cfb/players/troy-mccormick-1.html,Utah,Pac-12,9,39,194,5.0,2,21.6,9,91,10.1,0,10.1,48,285,5.9,2,,2016
D.J. Jones,dj-jones-3,/cfb/players/dj-jones-3.html,Akron,MAC,12,41,193,4.7,0,16.1,1,18,18.0,0,1.5,42,211,5.0,0,,2016
Quinton Maxwell,quinton-maxwell-1,/cfb/players/quinton-maxwell-1.html,Ohio,MAC,11,69,193,2.8,1,17.5,0,0,,0,0.0,69,193,2.8,1,,2016
Jordan Wright,jordan-wright-1,/cfb/players/jordan-wright-1.html,Louisiana,Sun Belt,12,62,192,3.1,1,16.0,2,9,4.5,0,0.8,64,201,3.1,1,,2016
Kenny Golladay,kenny-golladay-1,/cfb/players/kenny-golladay-1.html,Northern Illinois,MAC,12,20,192,9.6,2,16.0,87,1156,13.3,8,96.3,107,1348,12.6,10,,2016
Jaylen Samuels,jaylen-samuels-1,/cfb/players/jaylen-samuels-1.html,North Carolina State,ACC,13,33,189,5.7,6,14.5,55,565,10.3,7,43.5,88,754,8.6,13,,2016
Khalil Herbert,khalil-herbert-1,/cfb/players/khalil-herbert-1.html,Kansas,Big 12,8,44,189,4.3,3,23.6,5,38,7.6,0,4.8,49,227,4.6,3,,2016
Ryan Graham,ryan-graham-1,/cfb/players/ryan-graham-1.html,Northern Illinois,MAC,9,44,187,4.3,0,20.8,0,0,,0,0.0,44,187,4.3,0,,2016
Stanton Truitt,stanton-truitt-1,/cfb/players/stanton-truitt-1.html,Auburn,SEC,11,31,187,6.0,2,17.0,7,100,14.3,1,9.1,38,287,7.6,3,,2016
Conner Cramer,conner-cramer-1,/cfb/players/conner-cramer-1.html,New Mexico State,Sun Belt,8,22,184,8.4,1,23.0,1,-5,-5.0,0,-0.6,23,179,7.8,1,,2016
KJ Hall,kj-hall-1,/cfb/players/kj-hall-1.html,BYU,Ind,5,35,184,5.3,2,36.8,5,78,15.6,0,15.6,40,262,6.6,2,,2016
Miles Sanders,miles-sanders-1,/cfb/players/miles-sanders-1.html,Penn State,Big Ten,13,25,184,7.4,1,14.2,2,24,12.0,1,1.8,27,208,7.7,2,,2016
Taj Griffin,taj-griffin-1,/cfb/players/taj-griffin-1.html,Oregon,Pac-12,7,37,183,4.9,3,26.1,7,89,12.7,1,12.7,44,272,6.2,4,,2016
Austin Apodaca,austin-apodaca-1,/cfb/players/austin-apodaca-1.html,New Mexico,MWC,10,31,181,5.8,2,18.1,0,0,,0,0.0,31,181,5.8,2,,2016
Teddy Williamson,teddy-williamson-1,/cfb/players/teddy-williamson-1.html,Ball State,MAC,11,40,181,4.5,2,16.5,6,40,6.7,0,3.6,46,221,4.8,2,,2016
Warren Ball,warren-ball-1,/cfb/players/warren-ball-1.html,Akron,MAC,2,25,181,7.2,1,90.5,2,13,6.5,0,6.5,27,194,7.2,1,,2016
Mike Majette,mike-majette-1,/cfb/players/mike-majette-1.html,Indiana,Big Ten,8,39,180,4.6,0,22.5,7,87,12.4,0,10.9,46,267,5.8,0,,2016
Baker Mayfield,baker-mayfield-1,/cfb/players/baker-mayfield-1.html,Oklahoma,Big 12,13,78,177,2.3,6,13.6,0,0,,0,0.0,78,177,2.3,6,H-3,2016
Chayce Crouch,chayce-crouch-1,/cfb/players/chayce-crouch-1.html,Illinois,Big Ten,4,29,176,6.1,2,44.0,0,0,,0,0.0,29,176,6.1,2,,2016
Ben LeMay,ben-lemay-1,/cfb/players/ben-lemay-1.html,Charlotte,CUSA,10,34,175,5.1,0,17.5,5,28,5.6,0,2.8,39,203,5.2,0,,2016
Darell Garretson,darell-garretson-1,/cfb/players/darell-garretson-1.html,Oregon State,Pac-12,6,41,174,4.2,3,29.0,0,0,,0,0.0,41,174,4.2,3,,2016
Tyrone Swoopes,tyrone-swoopes-1,/cfb/players/tyrone-swoopes-1.html,Texas,Big 12,11,54,174,3.2,7,15.8,0,0,,0,0.0,54,174,3.2,7,,2016
B.J. Emmons,bj-emmons-1,/cfb/players/bj-emmons-1.html,Alabama,SEC,7,35,173,4.9,1,24.7,2,20,10.0,0,2.9,37,193,5.2,1,,2016
Todd Porter,todd-porter-1,/cfb/players/todd-porter-1.html,Eastern Michigan,MAC,5,41,173,4.2,1,34.6,0,0,,0,0.0,41,173,4.2,1,,2016
Kendall Bussey,kendall-bussey-3,/cfb/players/kendall-bussey-3.html,Texas A&M,SEC,5,20,172,8.6,0,34.4,1,5,5.0,0,1.0,21,177,8.4,0,,2016
Tre Bryant,tre-bryant-1,/cfb/players/tre-bryant-1.html,Nebraska,Big Ten,12,43,172,4.0,1,14.3,8,56,7.0,1,4.7,51,228,4.5,2,,2016
Dakota Prukop,dakota-prukop-1,/cfb/players/dakota-prukop-1.html,Oregon,Pac-12,6,54,171,3.2,2,28.5,0,0,,0,0.0,54,171,3.2,2,,2016
Calvin Cass Jr.,calvin-cass-jr-1,/cfb/players/calvin-cass-jr-1.html,Navy,American,13,31,169,5.5,2,13.0,10,197,19.7,0,15.2,41,366,8.9,2,,2016
Darius Tice,darius-tice-1,/cfb/players/darius-tice-1.html,South Florida,American,4,30,169,5.6,1,42.3,2,54,27.0,1,13.5,32,223,7.0,2,,2016
Shea Patterson,shea-patterson-1,/cfb/players/shea-patterson-1.html,Ole Miss,SEC,3,41,169,4.1,0,56.3,0,0,,0,0.0,41,169,4.1,0,,2016
Sherman Badie,sherman-badie-1,/cfb/players/sherman-badie-1.html,Tulane,American,8,43,169,3.9,1,21.1,2,13,6.5,0,1.6,45,182,4.0,1,,2016
Quadraiz Wadley,quadraiz-wadley-1,/cfb/players/quadraiz-wadley-1.html,UTEP,CUSA,10,47,168,3.6,0,16.8,0,0,,0,0.0,47,168,3.6,0,,2016
Terell West,terell-west-1,/cfb/players/terell-west-1.html,Middle Tennessee State,CUSA,11,40,168,4.2,1,15.3,4,14,3.5,0,1.3,44,182,4.1,1,,2016
Aregeros Turner,aregeros-turner-1,/cfb/players/aregeros-turner-1.html,Northern Illinois,MAC,12,25,167,6.7,2,13.9,40,415,10.4,3,34.6,65,582,9.0,5,,2016
Devonte Williams,devonte-williams-1,/cfb/players/devonte-williams-1.html,Indiana,Big Ten,11,48,167,3.5,0,15.2,7,50,7.1,0,4.5,55,217,3.9,0,,2016
Jabrill Peppers,jabrill-peppers-1,/cfb/players/jabrill-peppers-1.html,Michigan,Big Ten,12,27,167,6.2,3,13.9,2,3,1.5,0,0.3,29,170,5.9,3,"H-5,AA",2016
Jason Huntley,jason-huntley-1,/cfb/players/jason-huntley-1.html,New Mexico State,Sun Belt,11,40,167,4.2,1,15.2,8,35,4.4,0,3.2,48,202,4.2,1,,2016
Matt Linehan,matt-linehan-1,/cfb/players/matt-linehan-1.html,Idaho,Sun Belt,13,88,167,1.9,4,12.8,0,0,,0,0.0,88,167,1.9,4,,2016
Shaq Vann,shaq-vann-1,/cfb/players/shaq-vann-1.html,Eastern Michigan,MAC,2,21,166,7.9,2,83.0,0,0,,0,0.0,21,166,7.9,2,,2016
Chad Voytik,chad-voytik-1,/cfb/players/chad-voytik-1.html,Arkansas State,Sun Belt,11,79,164,2.1,4,14.9,0,0,,0,0.0,79,164,2.1,4,,2016
Taiwan Deal,taiwan-deal-1,/cfb/players/taiwan-deal-1.html,Wisconsin,Big Ten,7,32,164,5.1,0,23.4,0,0,,0,0.0,32,164,5.1,0,,2016
Caleb Evans,caleb-evans-2,/cfb/players/caleb-evans-2.html,Louisiana-Monroe,Sun Belt,7,51,163,3.2,1,23.3,0,0,,0,0.0,51,163,3.2,1,,2016
Cory Butler,cory-butler-1,/cfb/players/cory-butler-1.html,Utah,Pac-12,8,20,163,8.2,1,20.4,29,372,12.8,0,46.5,49,535,10.9,1,,2016
Sean White,sean-white-3,/cfb/players/sean-white-3.html,Auburn,SEC,11,55,163,3.0,2,14.8,0,0,,0,0.0,55,163,3.0,2,,2016
B.J. Smith,bj-smith-1,/cfb/players/bj-smith-1.html,Troy,Sun Belt,13,29,161,5.6,0,12.4,4,39,9.8,0,3.0,33,200,6.1,0,,2016
Joseph Ajeigbe,joseph-ajeigbe-1,/cfb/players/joseph-ajeigbe-1.html,Duke,ACC,11,42,161,3.8,1,14.6,6,42,7.0,0,3.8,48,203,4.2,1,,2016
Justin Herbert,justin-herbert-1,/cfb/players/justin-herbert-1.html,Oregon,Pac-12,9,58,161,2.8,2,17.9,0,0,,0,0.0,58,161,2.8,2,,2016
Darrin Hall,darrin-hall-1,/cfb/players/darrin-hall-1.html,Pitt,ACC,12,36,160,4.4,0,13.3,2,14,7.0,0,1.2,38,174,4.6,0,,2016
Eddie McDoom,eddie-mcdoom-1,/cfb/players/eddie-mcdoom-1.html,Michigan,Big Ten,13,16,160,10.0,0,12.3,5,59,11.8,0,4.5,21,219,10.4,0,,2016
Rona Cleveland,rona-cleveland-1,/cfb/players/rona-cleveland-1.html,Air Force,MWC,13,22,160,7.3,2,12.3,4,162,40.5,3,12.5,26,322,12.4,5,,2016
Keller Chryst,keller-chryst-1,/cfb/players/keller-chryst-1.html,Stanford,Pac-12,12,41,159,3.9,2,13.3,0,0,,0,0.0,41,159,3.9,2,,2016
Tony Pollard,tony-pollard-1,/cfb/players/tony-pollard-1.html,Memphis,American,13,31,159,5.1,1,12.2,29,298,10.3,2,22.9,60,457,7.6,3,,2016
Adam Choice,adam-choice-1,/cfb/players/adam-choice-1.html,Clemson,ACC,11,45,158,3.5,0,14.4,4,38,9.5,0,3.5,49,196,4.0,0,,2016
McKenzie Milton,mckenzie-milton-1,/cfb/players/mckenzie-milton-1.html,UCF,American,10,100,158,1.6,3,15.8,1,-1,-1.0,0,-0.1,101,157,1.6,3,,2016
Trey Edmunds,trey-edmunds-1,/cfb/players/trey-edmunds-1.html,Maryland,Big Ten,5,26,158,6.1,1,31.6,1,14,14.0,0,2.8,27,172,6.4,1,,2016
Josh Hicks,josh-hicks-1,/cfb/players/josh-hicks-1.html,Rutgers,Big Ten,10,45,157,3.5,0,15.7,1,-4,-4.0,0,-0.4,46,153,3.3,0,,2016
Sekai Lindsay,sekai-lindsay-1,/cfb/players/sekai-lindsay-1.html,Massachusetts,Ind,12,33,156,4.7,1,13.0,5,23,4.6,0,1.9,38,179,4.7,1,,2016
