id,team,name,firstName,lastName,weight,height,jersey,position,hometown,teamColor,teamColorSecondary,season
4433882,Rutgers,Ahmirr Robinson,Ahmirr,Robinson,180.0,73.0,84.0,WR,Vauxhall,#d21034,#ffffff,2020
4565193,Iowa State,Aidan Bitter,Aidan,Bitter,200.0,74.0,85.0,WR,Tampa,#822433,#fdca2f,2020
4429179,Iowa State,Aidan Bouman,Aidan,Bouman,225.0,77.0,2.0,QB,Buffalo,#822433,#fdca2f,2020
4576297,Indiana,A.J. Barner,AJ,Barner,251.0,78.0,89.0,TE,Aurora,#990000,#edebeb,2020
4688821,North Carolina,A.J. Beatty,AJ,Beatty,287.0,76.0,99.0,DL,Pittsburgh,#7bafd4,#13294b,2020
4689572,Pittsburgh,A.J. Roberts,AJ,Roberts,235.0,72.0,2.0,LB,Staten Island,#003263,#231f20,2020
4693850,Buffalo,A.J. Urbaniak,AJ,Urbaniak,275.0,76.0,64.0,OL,Williamsville,#041A9B,#ebebeb,2020
4692682,Texas A&M,Aki Ogunbiyi,Aki,Ogunbiyi,340.0,76.0,74.0,OL,Sugar Land,#500000,#ffffff,2020
4605477,Nebraska,Alante Brown,Alante,Brown,196.0,71.0,0.0,WR,Chicago,#d00000,#ffffff,2020
4429373,Georgia Tech,Albany Casey,Albany,Casey,240.0,76.0,96.0,DL,Bay Minette,#003057,#b3a369,2020
4701312,Miami (OH),Alec Bevelhimer,Alec,Bevelhimer,213.0,75.0,35.0,PK,Indianapolis,#a4000c,#f0f0f0,2020
4696753,Virginia Tech,Alec Bryant,Alec,Bryant,250.0,75.0,3.0,LB,null,#630031,#cf4520,2020
4431683,Notre Dame,Alexander Ehrensberger,Alexander,Ehrensberger,267.0,78.0,90.0,DL,Dusseldorf,#0c2340,#c99700,2020
4045179,Liberty,Alex Barbir,Alex,Barbir,220.0,70.0,95.0,PK,Cumming,#071740,#a61f21,2020
4594046,Kentucky,Alex Bascom,Alex,Bascom,264.0,77.0,63.0,DT,null,#0033a0,#ffffff,2020
4613102,Georgia Southern,Alex Bowen,Alex,Bowen,195.0,72.0,30.0,WR,Glen Saint Mary,#003775,#f0f0f0,2020
4430924,TCU,Altrique Barlow,Altrique,Barlow,335.0,75.0,58.0,OL,Virginia Beach,#4d1979,#f1f2f3,2020
4568439,Virginia Tech,Amare Barno,Amare,Barno,235.0,78.0,11.0,DL,Blythewood,#630031,#cf4520,2020
4608734,Miami (OH),Ambe' Caldwell,Ambe',Caldwell,212.0,73.0,19.0,DB,Atlanta,#a4000c,#f0f0f0,2020
4686546,UTEP,Adam Cousins,Adam,Cousins,170.0,71.0,47.0,WR,Pflugerville,#ff8200,#041e42,2020
4697673,Washington,Addison Shrock,Addison,Shrock,188.0,73.0,85.0,PK,Bellingham,#33006f,#e8d3a2,2020
4576166,Liberty,Ahmad Jackson,Ahmad,Jackson,210.0,73.0,18.0,WR,Tyrone,#071740,#a61f21,2020
4691951,UCF,Aidan Callahan,Aidan,Callahan,220.0,77.0,93.0,DL,Winter Park,#ba9b37,#000000,2020
4690994,Tulane,Aidan McCahill,Aidan,McCahill,210.0,72.0,47.0,LB,East Grand Rapids,#006547,#468ac9,2020
4686203,Navy,Ajani Cuevas-Gillis,Ajani,Cuevas-Gillis,188.0,72.0,39.0,S,Ashburn,#00225b,#b5a67c,2020
4432386,Baylor,AJ McCarty,A.J.,McCarty,195.0,72.0,1.0,DB,Brownwood,#154734,#ffb81c,2020
4591189,Air Force,Alec Mock,Alec,Mock,240.0,75.0,40.0,LB,Weddington,#004a7b,#ffffff,2020
4685107,NC State,Alec Neugent,Alec,Neugent,250.0,74.0,94.0,DE,Winston-salem,#cc0000,#ffffff,2020
4693204,Ohio State,Alec Taylor,Alec,Taylor,195.0,73.0,34.0,DB,Steubenville,#ce1141,#505056,2020
4370580,South Florida,Alec Valet,Alec,Valet,265.0,75.0,78.0,OL,Titusville,#004A36,#231f20,2020
4565448,Central Michigan,Alec Ward,Alec,Ward,180.0,70.0,18.0,WR,Bloomfield Hills,#6a0032,#ffc82e,2020
4689880,UTEP,Alejandro Chavarria,Alejandro,Chavarria,160.0,69.0,48.0,PK,San Antonio,#ff8200,#041e42,2020
4693226,Jacksonville State,Alen Karajic,Alen,Karajic,220.0,77.0,47.0,PK,Ooltewah,#b50500,#b5b7ba,2020
4565649,Florida Atlantic,Alex Atcavage,Alex,Atcavage,300.0,77.0,73.0,OL,Honesdale,#00447c,#d31245,2020
4430382,Nebraska,Alex Conn,Alex,Conn,310.0,77.0,75.0,OL,Derby,#d00000,#ffffff,2020
4685842,Texas State,Alex Costilla,Alex,Costilla,310.0,76.0,72.0,OL,San Marcos,#4e1719,#b4975a,2020
4430600,Notre Dame,Alex Peitsch,Alex,Peitsch,215.0,73.0,44.0,LS,Ellicott City,#0c2340,#c99700,2020
4591748,Colorado State,Alex Schreiner,Alex,Schreiner,180.0,68.0,41.0,RB,Lincoln,#1e4d2b,#c8c372,2020
4373193,Kansas State,Adam Davis,Adam,Davis,213.0,73.0,49.0,LB,Overland Park,#3c0969,#e2e3e4,2020
4695620,New Mexico,Adam Gay,Adam,Gay,285.0,77.0,54.0,OL,Albuquerque,#BA0C2F,#a7a8aa,2020
4613043,Eastern Michigan,Adam Heston,Adam,Heston,206.0,73.0,39.0,P,Sewell,#00331b,#f0f0f0,2020
4686637,Rice,Adam Sheriff,Adam,Sheriff,280.0,76.0,77.0,OL,Prosper,#d1d5d8,#003d7d,2020
4432608,Western Michigan,Adam Vandervest,Adam,Vandervest,301.0,78.0,71.0,OL,Verona,#532e1f,#8b7f79,2020
4685172,Nevada,Adam Weynand,Adam,Weynand,217.0,74.0,56.0,LB,Bogart,#002d62,#ffffff,2020
4432469,Duke,Addison Penn,Addison,Penn,298.0,74.0,79.0,OL,Southlake,#013088,#ffffff,2020
4605792,Kent State,Adin Huntington,Adin,Huntington,281.0,73.0,45.0,DL,Stafford,#003976,#efab00,2020
4565872,Tulane,Adonis Friloux,Adonis,Friloux,346.0,74.0,91.0,DL,Ama,#006547,#468ac9,2020
4432558,Old Dominion,Adrian Spellman,Adrian,Spellman,240.0,76.0,29.0,DE,Elizabeth City,#00507d,#a1d2f1,2020
4695694,Bowling Green,Adrian Wilson,Adrian,Wilson,245.0,77.0,34.0,DL,Tinley Park,#2b1000,#492000,2020
4368797,Jacksonville State,Ahmad Edwards,Ahmad,Edwards,180.0,73.0,14.0,WR,Alabaster,#b50500,#b5b7ba,2020
4571675,San Diego State,Aidan Finney,Aidan,Finney,300.0,78.0,70.0,OL,Chico,#c41230,#000000,2020
4586394,Akron,A.J. Felton,A.J.,Felton,165.0,69.0,28.0,CB,Fredericksburg,#00285e,#84754e,2020
4606309,Louisiana,Alex Self,Alex,Self,230.0,74.0,80.0,LB,Greensburg,#ce181e,#ffffff,2020
4429387,UConn,Alfred Chea,Alfred,Chea,221.0,74.0,0.0,LB,Jacksonville,#0c2340,#f1f2f3,2020
4430835,Texas,Alfred Collins,Alfred,Collins,320.0,77.0,95.0,DL,Bastrop,#c15d26,#ffffff,2020
4689879,UTEP,Alfredo De La Torre,Alfredo,De La Torre,185.0,73.0,27.0,CB,El Paso,#ff8200,#041e42,2020
4429768,Old Dominion,Alonzo Ford,Alonzo,Ford Jr.,305.0,74.0,50.0,DT,Richmond,#00507d,#a1d2f1,2020
4692812,Maryland,Ami Finau,Ami,Finau,320.0,74.0,54.0,DL,Kahuku,#D5002B,#ffcd00,2020
4429406,Memphis,An'Darius Coffey,An'Darius,Coffey,203.0,70.0,14.0,DB,Winona,#004991,#8e908f,2020
4690161,Michigan State,Andrew Schorfaar,Andrew,Schorfhaar,190.0,74.0,18.0,QB,Dewitt,#18453b,#ffffff,2020
4430902,California,Andy Alfieri,Andy,Alfieri,244.0,75.0,88.0,LB,Portland,#031522,#ffc423,2020
4429725,Georgia Southern,Anthony Fieldings,Anthony,Fieldings,180.0,69.0,5.0,DB,Apopka,#003775,#f0f0f0,2020
4690038,Troy,Anthony Frederique,Anthony,Frederique,205.0,68.0,45.0,P,Ruskin,#AE0210,#88898c,2020
4433900,Purdue,Anthony Romphf,Anthony,Romphf,200.0,72.0,4.0,CB,Southfield,#000000,#ceb888,2020
4685964,Arkansas State,Antwon Fegans,Antwon,Fegans Jr.,194.0,73.0,36.0,S,Oxford,#e81018,#000000,2020
4686901,Iowa,Asher Fahey,Asher,Fahey,300.0,77.0,52.0,OL,Waukon,#000000,#FFCD00,2020
4690203,Cincinnati,Barak Faulk,Barak,Faulk,240.0,75.0,45.0,TE,Cincinnati,#E00122,#000000,2020
4693804,Hawai'i,Ben Falck,Ben,Falck,225.0,78.0,69.0,PK,Riverside,#003420,#ffffff,2020
4431091,NC State,Ben Finley,Ben,Finley,200.0,75.0,10.0,QB,Phoenix,#cc0000,#ffffff,2020
4693187,Purdue,Ben Furtney,Ben,Furtney,240.0,72.0,41.0,FB,South Elgin,#000000,#ceb888,2020
4693821,Air Force,Ben Hoffner,Ben,Hoffner,275.0,76.0,65.0,G,Parkton,#004a7b,#ffffff,2020
4699777,Air Force,Ben Jefferson,Ben,Jefferson,195.0,71.0,27.0,WR,Cypress,#004a7b,#ffffff,2020
4565194,Utah,Ben Renfro,Ben,Renfro,199.0,73.0,19.0,WR,Magnolia,#ea002a,#ffffff,2020
4685099,NC State,Bernard Flerlage,Bernard,Flerlage,245.0,72.0,49.0,LB,Fayetteville,#cc0000,#ffffff,2020
4362086,Texas,B.J. Foster,B.J.,Foster,200.0,74.0,25.0,DB,Angleton,#c15d26,#ffffff,2020
4429636,BYU,Blake Freeland,Blake,Freeland,305.0,80.0,71.0,OL,Herriman,#003da5,#ffffff,2020
4686760,Eastern Michigan,Blake Ochsendorf,Blake,Ochsendorf,213.0,78.0,39.0,P,Savage,#00331b,#f0f0f0,2020
4283360,Arizona,Blake Pfaff,Blake,Pfaff,185.0,71.0,33.0,S,Lucas,#0c234b,#ab0520,2020
4428918,Arizona,Bobby Wolfe,Bobby,Wolfe,170.0,73.0,25.0,DB,Houston,#0c234b,#ab0520,2020
4685969,Arkansas State,Booker Ficklin,Booker,Ficklin,190.0,73.0,15.0,CB,Brandon,#e81018,#000000,2020
4240754,Minnesota,Boye Mafe,Boye,Mafe,265.0,76.0,34.0,DL,Golden Valley,#5e0a2f,#fab41c,2020
4608936,Georgia State,Ahmon Green,Ahmon,Green,245.0,74.0,7.0,TE,Columbia,#1e539a,#ebebeb,2020
4689862,Army,Aidan Gaines,Aidan,Gaines,290.0,72.0,66.0,OL,Rome,#ce9c00,#231f20,2020
4429053,Michigan,A.J. Henning,A.J.,Henning,192.0,70.0,8.0,WR,Frankfort,#00274c,#ffcb05,2020
4685169,Nevada,AJ King,Angel,King,200.0,73.0,24.0,S,Los Angeles,#002d62,#ffffff,2020
4432209,Stanford,Alaka'i Gilman,Alaka'i,Gilman,194.0,70.0,11.0,S,Laie,#8c1515,#ffffff,2020
4690204,Cincinnati,Alex Green,Alex,Green,175.0,71.0,26.0,WR,Lexington,#E00122,#000000,2020
4685089,Tulsa,Alex Haight,Alex,Haight,172.0,70.0,95.0,PK,Owasso,#003595,#d0b787,2020
4433930,Bowling Green,Alex Wollschlaeger,Alex,Wollschlaeger,311.0,79.0,50.0,OL,Aurora,#2b1000,#492000,2020
4243321,LSU,Ali Gaye,Ali,Gaye,265.0,78.0,11.0,DE,Edmonds,#461d7c,#fdd023,2020
4690951,North Texas,Alphie Guillory,Alphie,Guillory Jr.,195.0,69.0,20.0,S,Desoto,#00853E,#000000,2020
4689912,UL Monroe,Amontae Jernigan,Amontae,Jernigan,218.0,71.0,58.0,LB,Luling,#231F20,#b18445,2020
4444787,UCF,Andres Garcia,Andres,Garcia,210.0,74.0,47.0,LB,Fort Lauderdale,#ba9b37,#000000,2020
4689853,Army,Andrew Bruster-Young,Andrew,Bruster-Young,205.0,71.0,85.0,WR,Livermore Falls,#ce9c00,#231f20,2020
4686199,Navy,Andrew Keating,Andrew,Keating,210.0,74.0,74.0,LB,Strongsville,#00225b,#b5a67c,2020
4363002,UTSA,Andrew McGowan,Andrew,McGowan,205.0,75.0,82.0,WR,Sinton,#002A5C,#f47321,2020
4051647,Rice,Andrew Tsangeos,Andrew,Tsangeos,212.0,74.0,46.0,TE,La Canada,#d1d5d8,#003d7d,2020
4685049,Tulane,Angelo Anderson,Angelo,Anderson,265.0,75.0,14.0,DL,New Orleans,#006547,#468ac9,2020
4433837,Michigan State,Angelo Grose,Angelo,Grose,192.0,70.0,15.0,DB,Mansfield,#18453b,#ffffff,2020
4691866,Pittsburgh,Angelo Priore,Angelo,Priore,200.0,70.0,37.0,RB,Pittsburgh,#003263,#231f20,2020
4613120,UTEP,Angelo Tejada,Angelo,Tejada,240.0,71.0,37.0,LS,Converse,#ff8200,#041e42,2020
4395395,Iowa State,Answer Gaye,Answer,Gaye,175.0,70.0,16.0,RB,Des Moines,#822433,#fdca2f,2020
4606667,North Texas,Anterrious Gray,Anterrious,Gray,317.0,75.0,52.0,OL,Macon,#00853E,#000000,2020
4582834,Arkansas State,Ahmad Adams,Ahmad,Adams,220.0,72.0,32.0,LB,Bryant,#e81018,#000000,2020
4597006,Louisiana,Ahmad Johnson,Ahmad,Johnson,223.0,74.0,35.0,LB,Pelahatchie,#ce181e,#ffffff,2020
4432374,Wake Forest,Ahmani Marshall,Ahmani,Marshall,220.0,73.0,3.0,RB,Kernersville,#9E7E38,#000000,2020
4690358,East Carolina,Ahonore Varner,Ahonore,Varner,200.0,69.0,28.0,DB,Houston,#4b1869,#f0907b,2020
4691721,Florida State,Aidan Shahriari,Aidan,Shahriari,179.0,71.0,97.0,PK,Clearwater,#782f40,#ceb888,2020
4605859,South Florida,A.J. Hamilton,AJ,Hamilton,183.0,70.0,20.0,CB,Dunnellon,#004A36,#231f20,2020
4686278,Toledo,AJ Harrison,AJ,Harrison,250.0,74.0,46.0,TE,Toledo,#0a2240,#ffcd00,2020
4687518,Florida International,AJ Mathis,AJ,Mathis,200.0,74.0,50.0,LB,Largo,#001538,#c5960c,2020
4692928,Vanderbilt,AJ Walsh,AJ,Walsh,232.0,77.0,31.0,LB,Mattawan,#866d4b,#000000,2020
4429190,West Virginia,Akheem Mesidor,Akheem,Mesidor,280.0,75.0,3.0,DL,Ottawa,#002855,#eaaa00,2020
4606180,UNLV,Alani Makihele,Alani,Makihele,350.0,75.0,73.0,OL,Anchorage,#b10202,#ffffff,2020
4430964,UAB,A.j. Davis,A.j.,Davis,180.0,71.0,81.0,WR,Maryville,#003b28,#ffc845,2020
4686890,Iowa,AJ Lawson,AJ,Lawson,192.0,72.0,11.0,DB,Decatur,#000000,#FFCD00,2020
4429207,Clemson,Ajou Ajou,Ajou,Ajou,218.0,75.0,6.0,WR,Brooks,#f56600,#522d80,2020
4692039,Alabama,Alajujuan Sparks Jr.,Alajujuan,Sparks,375.0,75.0,99.0,DL,Birmingham,#9e1632,#ffffff,2020
4689808,Army,Alijah Curtis,Alijah,Curtis,190.0,70.0,24.0,DB,Canton,#ce9c00,#231f20,2020
4685024,TCU,Alijah Wood,Alijah,Wood,158.0,66.0,30.0,RB,Holland,#4d1979,#f1f2f3,2020
4693829,Oregon State,Alton Julian,Alton,Julian,208.0,74.0,7.0,DB,East Palo Alto,#231f20,#d73f09,2020
4432309,UNLV,Alven Johnson,Alven,Johnson,275.0,76.0,15.0,DL,Baton Rouge,#b10202,#ffffff,2020
4427625,UCF,Amari Johnson,Amari,Johnson,160.0,70.0,17.0,WR,Miami,#ba9b37,#000000,2020
4429912,Arizona State,Amiri Johnson,Amiri,Johnson,280.0,77.0,10.0,DL,Pomona,#8e0c3a,#ffc72c,2020
4697632,Washington State,Amir Mujahid,Amir,Mujahid,285.0,75.0,48.0,DL,Berkeley,#981e32,#ffffff,2020
4056041,UNLV,Andre Collins Jr.,Andre,Collins Jr.,215.0,76.0,81.0,WR,Hacienda Heights,#b10202,#ffffff,2020
4430120,Texas,Andrej Karic,Andrej,Karic,314.0,78.0,70.0,OL,Southlake,#c15d26,#ffffff,2020
4430121,Notre Dame,Aidan Keanaaina,Aidan,Keanaaina,320.0,75.0,47.0,DL,Englewood,#0c2340,#c99700,2020
4689843,Army,Aidan Perkins,Aidan,Perkins,260.0,74.0,62.0,OL,Lawrenceville,#ce9c00,#231f20,2020
4686197,Navy,Akalea Kapono,Akalea,Kapono,236.0,73.0,80.0,TE,Kailua,#00225b,#b5a67c,2020
4432575,Georgia Tech,Akelo Stone,Akelo,Stone,290.0,74.0,7.0,DL,Savannah,#003057,#b3a369,2020
4689565,SMU,Alex Quirk,Alex,Quirk,240.0,76.0,84.0,TE,Darien,#354ca1,#cc0035,2020
4243265,Utah,Aliki Vimahi,Aliki,Vimahi,296.0,76.0,95.0,DT,Kahuku,#ea002a,#ffffff,2020
4695645,Massachusetts,Ali Moslehi-Nik,Ali,Moslehi-Nik,290.0,74.0,57.0,OL,Mclean,#971B2F,#B1B3B3,2020
4568698,UAB,Allen Merrick,Allen,Merrick,260.0,74.0,49.0,LB,Gadsden,#003b28,#ffc845,2020
4570631,Washington State,Alphonse Oywak,Alphonse,Oywak,171.0,73.0,19.0,DB,Kent,#981e32,#ffffff,2020
4686377,Kansas,Amauri Pesek-Hickson,Amauri,Pesek-Hickson,230.0,72.0,40.0,RB,Olathe,#0051ba,#e8000d,2020
4431215,USC,Andres Dewerk,Andres,Dewerk,340.0,79.0,52.0,OL,San Jose,#9e2237,#ffcc00,2020
4429430,TCU,Andrew Coker,Andrew,Coker,315.0,79.0,74.0,OL,Katy,#4d1979,#f1f2f3,2020
4374076,New Mexico,Andrew Erickson,Andrew,Erickson,205.0,74.0,11.0,WR,Albuquerque,#BA0C2F,#a7a8aa,2020
4374152,San José State,Andrew Jenkins,Andrew,Jenkins,187.0,69.0,27.0,S,Stockton,#005893,#fdba31,2020
4430219,California,Aidan Lee,Aidan,Lee,235.0,73.0,29.0,WR,Mesa,#031522,#ffc423,2020
4571022,Mississippi State,Aidan Martin,Aidan,Martin,217.0,73.0,49.0,PK,Houston,#5d1725,#c1c6c8,2020
4686398,Texas Tech,Alexander Poole,Alexander,Poole,305.0,73.0,78.0,DL,Euless,#CC0000,#000000,2020
4685204,Stanford,Alexander Thorpe,Alexander,Thorpe,186.0,72.0,39.0,P,New York,#8c1515,#ffffff,2020
4690190,Wake Forest,Alex Murphey,Alex,Murphey,198.0,71.0,48.0,DB,Naples,#9E7E38,#000000,2020
4573084,Kansas,Alonso Person,Alonso,Person,210.0,75.0,23.0,LB,Harbor City,#0051ba,#e8000d,2020
4689932,Texas State,Alton Stephens,Alton,Stephens,200.0,71.0,60.0,LS,Cordele,#4e1719,#b4975a,2020
4690145,Florida Atlantic,Alvin Dempsey III,Alvin,Dempsey III,275.0,73.0,97.0,DL,Port Saint Joe,#00447c,#d31245,2020
4431321,Kentucky,Andru Phillips,Andru,Phillips,187.0,72.0,23.0,DB,Mauldin,#0033a0,#ffffff,2020
4686848,Boise State,Andy Peters,Andy,Peters,222.0,75.0,2.0,QB,Boise,#0033a0,#fa4616,2020
4608755,Stanford,Anson Pulsipher,Anson,Pulsipher,220.0,72.0,41.0,LB,Temecula,#8c1515,#ffffff,2020
4695623,New Mexico,Anthony Panto,Anthony,Panto,205.0,77.0,69.0,OL,Roswell,#BA0C2F,#a7a8aa,2020
4697753,Arizona,Anthony Patt,Anthony,Patt,310.0,77.0,74.0,OL,San Marcos,#0c234b,#ab0520,2020
4606671,Illinois,Anthony Shipton,Anthony,Shipton,305.0,76.0,90.0,DL,Orange,#ff5f05,#13294b,2020
4429021,LSU,Antoine Sampah,Antoine,Sampah,230.0,74.0,7.0,LB,Woodbridge,#461d7c,#fdd023,2020
4697634,Washington State,Antonio Pule,Antonio,Pule III,295.0,76.0,42.0,DT,Pago Pago,#981e32,#ffffff,2020
4429009,Florida,Antwuan Powell,Antwaun,Powell-Ryland,246.0,75.0,52.0,DL,Portsmouth,#0021a5,#fa4616,2020
4612406,Syracuse,Anwar Sparrow,Anwar,Sparrow,225.0,73.0,12.0,LB,Virginia Beach,#ff6500,#000e54,2020
4693801,Hawai'i,Asher Pilanca,Asher,Pilanca,175.0,72.0,27.0,DB,Mililani,#003420,#ffffff,2020
4242256,Rutgers,Aslan Pugh,Aslan,Pugh,227.0,72.0,28.0,LB,Wilmington,#d21034,#ffffff,2020
4362019,Wake Forest,A.T. Perry,A.T.,Perry,205.0,77.0,9.0,WR,Lake Worth,#9E7E38,#000000,2020
4362555,Rice,August Pitre III,August,Pitre,176.0,73.0,81.0,WR,Opelousas,#d1d5d8,#003d7d,2020
4568337,Akron,Austin Gillispie,Austin,Gillispie,239.0,70.0,43.0,RB,Dublin,#00285e,#84754e,2020
4361387,Georgia Southern,Austin Parker,Austin,Parker,180.0,70.0,46.0,S,Mcdonough,#003775,#f0f0f0,2020
4240621,Florida,Austin Perry,Austin,Perry,176.0,70.0,47.0,DB,Orlando,#0021a5,#fa4616,2020
4035183,Tennessee,Austin Pope,Austin,Pope,235.0,76.0,81.0,TE,Knoxville,#ff8200,#58595b,2020
4038764,Akron,Austin Sample,Austin,Sample,300.0,75.0,78.0,OL,Sylvania,#00285e,#84754e,2020
4036148,Iowa,Austin Spiewak,Austin,Spiewak,237.0,73.0,18.0,LS,Rolling Meadows,#000000,#FFCD00,2020
4243765,SMU,Austin Upshaw,Austin,Upshaw,192.0,73.0,6.0,WR,La Porte,#354ca1,#cc0035,2020
4605653,West Virginia,Avarius Sparrow,A'Varius,Sparrow,190.0,70.0,19.0,RB,Orlando,#002855,#eaaa00,2020
4570063,Notre Dame,Axel Raarup,Axel,Raarup,202.0,76.0,46.0,LS,Mendota Heights,#0c2340,#c99700,2020
4572243,Iowa State,Ar'Quel Smith,Ar'Quel,Smith,210.0,71.0,38.0,LB,Naples,#822433,#fdca2f,2020
4695596,Colorado State,Brian Crespo-Jaquez,Brian,Crespo-Jaquez,320.0,77.0,71.0,OL,Fort Collins,#1e4d2b,#c8c372,2020
4689995,Southern Miss,Da'quan Bailey-Brown,Da'quan,Bailey-Brown,170.0,69.0,2.0,WR,Pompano Beach,#FFAA3C,#ffc423,2020
4571479,Duke,Da'Quan Johnson,Da'Quan,Johnson,192.0,73.0,17.0,DB,Flomaton,#013088,#ffffff,2020
4431125,Kansas State,Demarrquese Hayes,DeMarrquese,Hayes,210.0,71.0,31.0,S,Waco,#3c0969,#e2e3e4,2020
4249653,Jacksonville State,Dequan Charleston,Dequan,Charleston,173.0,73.0,39.0,CB,Linden,#b50500,#b5b7ba,2020
4689999,Southern Miss,Dominic Quewon,Dominic,Quewon,254.0,75.0,7.0,DL,Minneapolis,#FFAA3C,#ffc423,2020
4587700,Old Dominion,Dominique Anthony,Dominique,Anthony,213.0,73.0,14.0,QB,Oxon Hill,#00507d,#a1d2f1,2020
4690072,Western Kentucky,Dominique Bradshaw,Dominique,Bradshaw,180.0,72.0,9.0,DB,Dallas,#F32026,#b3b5b8,2020
4430063,Arkansas,Dominique Johnson,Dominique,Johnson,230.0,73.0,20.0,RB,Crowley,#a41f35,#ffffff,2020
4692545,Oklahoma,Dominique Jones,Dominique,Jones,283.0,72.0,91.0,DL,Oklahoma City,#a32036,#ffffff,2020
4431316,Cincinnati,Dominique Perry,Dominique,Perry,290.0,74.0,96.0,DL,Germantown,#E00122,#000000,2020
4565651,Louisiana,Dominique Ratcliff,Dominique,Ratcliff,295.0,75.0,91.0,DL,Conroe,#ce181e,#ffffff,2020
4432505,New Mexico,Elijah Queen,Elijah,Queen,230.0,77.0,81.0,TE,Carson,#BA0C2F,#a7a8aa,2020
4692659,Tennessee,Eunique Valentine,Eunique,Valentine,230.0,73.0,15.0,LB,Knoxville,#ff8200,#58595b,2020
4686870,Akron,George Qualls Jr.,George,Qualls Jr.,185.0,74.0,83.0,WR,Caruthersville,#00285e,#84754e,2020
4693814,Air Force,Haaziq Daniels,Haaziq,Daniels,205.0,73.0,4.0,QB,Franklin,#004a7b,#ffffff,2020
4576191,Miami (OH),Jacquez Warren,Jacquez,Warren,191.0,72.0,6.0,DB,Durham,#a4000c,#f0f0f0,2020
4433887,Alabama,Jahquez Robinson,Jahquez,Robinson,205.0,74.0,5.0,S,Jacksonville,#9e1632,#ffffff,2020
4431178,Florida Atlantic,Jamarquis Johnson,Ja'Marquis,Johnson,214.0,76.0,28.0,S,Nashville,#00447c,#d31245,2020
4431335,East Carolina,Jaquaez Powell,Jaquaez,Powell,317.0,76.0,57.0,OL,Pinetops,#4b1869,#f0907b,2020
4428479,Cincinnati,Jaquan Sheppard,Ja'Quan,Sheppard,202.0,74.0,3.0,DB,Zephyrhills,#E00122,#000000,2020
4240429,Wake Forest,Jaquarii Roberson,Jaquarii,Roberson,182.0,73.0,5.0,WR,Murfreesboro,#9E7E38,#000000,2020
4578883,Stephen F. Austin,Jaquarion Turner,Jaquarion,Turner,202.0,71.0,24.0,RB,Garland,#393996,#bec0c2,2020
4430833,Florida,Ja'Quavion Fraziars,Ja'Quavion,Fraziars,218.0,76.0,0.0,WR,Dunnellon,#0021a5,#fa4616,2020
4427529,West Virginia,Ja'Quay Hubbard,Ja'Quay,Hubbard,322.0,77.0,66.0,OL,Sharpsville,#002855,#eaaa00,2020
4360262,Arkansas,Jaquayln Crawford,Jaquayln,Crawford,181.0,70.0,11.0,WR,Rockdale,#a41f35,#ffffff,2020
4426566,TCU,Jaquaze Sorrells,Jaquaze,Sorrells,301.0,75.0,90.0,DT,Winter Park,#4d1979,#f1f2f3,2020
4685033,TCU,Jaquaze Sorrells,Jaquaze,Sorrells,310.0,75.0,90.0,DL,Clearwater,#4d1979,#f1f2f3,2020
4429034,LSU,Jaquelin Roy,Jaquelin,Roy,315.0,76.0,99.0,DT,Baton Rouge,#461d7c,#fdd023,2020
4040544,Texas State,Jaquel Pierce,Jaquel,Pierce,285.0,74.0,94.0,DL,Duncanville,#4e1719,#b4975a,2020
4431782,Western Kentucky,Jaques Evans,JaQues,Evans,270.0,74.0,9.0,LB,Dublin,#F32026,#b3b5b8,2020
4687467,BYU,Jaques Wilson,Jaques,Wilson,185.0,71.0,13.0,DB,Los Angeles,#003da5,#ffffff,2020
4428224,Georgia State,Jaquez Pennimon,Jaquez,Pennimon,185.0,72.0,8.0,S,Macon,#1e539a,#ebebeb,2020
4433951,Nebraska,Jaquez Yant,Jaquez,Yant,235.0,74.0,,RB,Tallahassee,#d00000,#ffffff,2020
4690972,Texas,Ja'Quinden Jackson,Ja'Quinden,Jackson,233.0,74.0,22.0,RB,Dallas,#c15d26,#ffffff,2020
4429693,Minnesota,Aireontae Ersery,Aireontae,Ersery,330.0,78.0,69.0,OL,Kansas City,#5e0a2f,#fab41c,2020
4430877,South Carolina,Alex Huntley,Alex,Huntley,303.0,76.0,95.0,DT,Blythewood,#73000a,#ffffff,2020
4431289,BYU,Alex Muti,Alex,Muti,210.0,75.0,48.0,DL,Kailua Kona,#003da5,#ffffff,2020
4597150,Utah,Alex Saunders,Alex,Saunders,213.0,75.0,63.0,PK,Sandy,#ea002a,#ffffff,2020
4693376,Wisconsin,Amaun Williams,Amaun,Williams,187.0,70.0,31.0,CB,Milwaukee,#c4012f,#ffffff,2020
4362785,Vanderbilt,Amir Abdur-Rahman,Amir,Abdur-Rahman,225.0,75.0,11.0,WR,Atlanta,#866d4b,#000000,2020
4431039,Colorado,Alvin Williams,Alvin,Williams,230.0,75.0,58.0,LB,Ellenwood,#CFB87C,#000000,2020
4432610,Penn State,Amin Vanover,Amin,Vanover,268.0,76.0,15.0,DE,Newark,#041E42,#FFFFFF,2020
4685101,NC State,Andrew Harvey,Andrew,Harvey,209.0,74.0,11.0,QB,Cary,#cc0000,#ffffff,2020
